requirementId,conformanceClass,resourceClass,property,obligation,minCount,maxCount,range,controlledVocabulary,severity,messages,remediation,sourceStandard,sourceClause,localRationale,shapeId,shapeFile,constraintKey,positiveFixtureId,negativeFixtureId
MOLIT-PROFILE-CORE-001-P-CONFORMSTO-001,"[""core""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/conformsTo,MUST,,,[],"[""https://data.molit.go.kr/profile/molit-dcat-ap/1.0.0-rc.1""]",Violation,"[{""language"":""ko"",""text"":""Core 카탈로그에는 Core release IRI만 metadata profile marker로 지정해야 한다.""}]",Ensure http://purl.org/dc/terms/conformsTo includes the required value(s): https://data.molit.go.kr/profile/molit-dcat-ap/1.0.0-rc.1.,MOLIT DCAT-AP 1.0 core profile module,MOLIT-PROFILE-CORE-001-P-CONFORMSTO-001,Executable local constraint in shacl/molit-core-profile.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CoreCatalogProfileShape,shacl/molit-core-profile.ttl,shacl/molit-core-profile.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CoreCatalogProfileShape:0001,POS-CORE-CORE-CATALOG,NEG-MUT-PROFILE-CORE-001-P-CONFORMSTO-001
MOLIT-PROFILE-CORE-002-P-CONFORMSTO-001,"[""core""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://purl.org/dc/terms/conformsTo,MUST,,,[],"[""https://data.molit.go.kr/profile/molit-dcat-ap/1.0.0-rc.1""]",Violation,"[{""language"":""ko"",""text"":""Core CatalogRecord에는 Core release IRI만 metadata profile marker로 지정해야 한다.""}]",Ensure http://purl.org/dc/terms/conformsTo includes the required value(s): https://data.molit.go.kr/profile/molit-dcat-ap/1.0.0-rc.1.,MOLIT DCAT-AP 1.0 core profile module,MOLIT-PROFILE-CORE-002-P-CONFORMSTO-001,Executable local constraint in shacl/molit-core-profile.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CoreCatalogRecordProfileShape,shacl/molit-core-profile.ttl,shacl/molit-core-profile.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CoreCatalogRecordProfileShape:0001,POS-CORE-CORE-CATALOG,NEG-MUT-PROFILE-CORE-002-P-CONFORMSTO-001
MOLIT-AGENT-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://xmlns.com/foaf/0.1/Agent""]",,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""기관에는 한국어 명칭이 있어야 한다.""}]",Correct these constrained path(s) on the target: http://xmlns.com/foaf/0.1/name; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#AgentShape.,MOLIT DCAT-AP 1.0 core module,MOLIT-AGENT-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#AgentShape,shacl/molit-core.ttl,shacl/molit-core.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23AgentShape,POS-CORE-CORE-CATALOG,NEG-MUT-AGENT-001-P-NAME-001
MOLIT-CAT-REL-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",,MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""Each CatalogRecord primary topic must be exactly one of the datasets listed by the same Catalog, and every listed dataset must have a record.""},{""language"":""ko"",""text"":""CatalogRecord의 primary topic 집합은 같은 Catalog의 dcat:dataset 집합과 일치해야 한다.""}]",Correct these constrained path(s) on the target: (http://www.w3.org/ns/dcat#record/http://xmlns.com/foaf/0.1/primaryTopic); then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogRecordDatasetCoherenceShape.,MOLIT DCAT-AP 1.0 core module,MOLIT-CAT-REL-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogRecordDatasetCoherenceShape,shacl/molit-core.ttl,shacl/molit-core.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogRecordDatasetCoherenceShape,POS-CORE-CORE-CATALOG,NEG-MUT-CAT-001-P-RECORD-001
MOLIT-REC-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""CatalogRecord 수정일은 xsd:date 또는 xsd:dateTime 값 하나여야 한다.""},{""language"":""ko"",""text"":""CatalogRecord 언어에는 KOR을 포함해야 한다.""},{""language"":""ko"",""text"":""CatalogRecord는 데이터셋 하나를 foaf:primaryTopic으로 가리켜야 한다.""},{""language"":""ko"",""text"":""CatalogRecord에는 한국어 제목이 있어야 한다.""}]","Correct these constrained path(s) on the target: http://purl.org/dc/terms/language, http://purl.org/dc/terms/modified, http://purl.org/dc/terms/title, http://xmlns.com/foaf/0.1/primaryTopic; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogRecordShape.",MOLIT DCAT-AP 1.0 core module,MOLIT-REC-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogRecordShape,shacl/molit-core.ttl,shacl/molit-core.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogRecordShape,POS-CORE-CORE-CATALOG,NEG-MUT-REC-001-P-LANGUAGE-001
MOLIT-CAT-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",,MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""A catalogue must have at least one Korean title.""},{""language"":""ko"",""text"":""수집 이력을 추적할 CatalogRecord가 하나 이상 있어야 한다.""},{""language"":""ko"",""text"":""카탈로그 발행기관을 foaf:Agent IRI로 하나 지정해야 한다.""},{""language"":""ko"",""text"":""카탈로그 언어에는 EU 언어 코드 KOR을 포함해야 한다.""},{""language"":""ko"",""text"":""카탈로그에는 데이터셋이 하나 이상 있어야 한다.""},{""language"":""ko"",""text"":""카탈로그에는 한국어 설명이 하나 이상 있어야 한다.""},{""language"":""ko"",""text"":""카탈로그에는 한국어 제목이 하나 이상 있어야 한다.""}]","Correct these constrained path(s) on the target: http://purl.org/dc/terms/description, http://purl.org/dc/terms/language, http://purl.org/dc/terms/publisher, http://purl.org/dc/terms/title, http://www.w3.org/ns/dcat#dataset, http://www.w3.org/ns/dcat#record; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogShape.",MOLIT DCAT-AP 1.0 core module,MOLIT-CAT-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogShape,shacl/molit-core.ttl,shacl/molit-core.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogShape,POS-CORE-CORE-CATALOG,NEG-MUT-CAT-001-P-DESCRIPTION-001
MOLIT-SVC-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#DataService""]",,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""DataService가 제공하는 데이터셋을 하나 이상 연결해야 한다.""},{""language"":""ko"",""text"":""DataService에는 공개 가능한 endpointURL이 있어야 한다.""},{""language"":""ko"",""text"":""DataService에는 국토교통 주제 분류 IRI를 하나 이상 지정해야 한다. EU TRAN·REGI는 교환용 진단에서 별도로 검사한다.""},{""language"":""ko"",""text"":""DataService에는 한국어 제목이 있어야 한다.""}]","Correct these constrained path(s) on the target: http://purl.org/dc/terms/title, http://www.w3.org/ns/dcat#endpointURL, http://www.w3.org/ns/dcat#servesDataset, http://www.w3.org/ns/dcat#theme; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DataServiceShape.",MOLIT DCAT-AP 1.0 core module,MOLIT-SVC-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DataServiceShape,shacl/molit-core.ttl,shacl/molit-core.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23DataServiceShape,POS-CORE-SECTOR-AND-SERVICE-CATALOG,NEG-MUT-SVC-001-P-ENDPOINTURL-001
MOLIT-DS-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""게시 Dataset에는 하나 이상의 dcat:CatalogRecord가 있어야 한다.""},{""language"":""ko"",""text"":""게시 Dataset은 하나 이상의 dcat:Catalog에 포함돼야 한다.""},{""language"":""ko"",""text"":""데이터셋 발행기관을 foaf:Agent IRI 하나로 지정해야 한다.""},{""language"":""ko"",""text"":""데이터셋에는 한국어 설명이 하나 이상 있어야 한다.""},{""language"":""ko"",""text"":""데이터셋에는 한국어 제목이 하나 이상 있어야 한다.""},{""language"":""ko"",""text"":""데이터셋의 발급기관 범위 안에서 고유한 식별자 하나가 필요하다.""},{""language"":""ko"",""text"":""발행일은 xsd:date 또는 xsd:dateTime이어야 한다.""},{""language"":""ko"",""text"":""수정일은 xsd:date 또는 xsd:dateTime 값 하나여야 한다.""},{""language"":""ko"",""text"":""접근 권한은 dct:RightsStatement로 관리할 수 있는 IRI 하나여야 한다. 국내 발행 어휘 승인과 EU 교환 어휘 검사는 별도 정책으로 수행한다.""},{""language"":""ko"",""text"":""dcat:theme에는 국토교통 주제 분류 IRI를 하나 이상 포함해야 한다.""},{""language"":""ko"",""text"":""dcat:theme은 승인된 국토교통 주제 또는 교환용 DCAT-AP 주제 IRI여야 한다.""}]","Correct these constrained path(s) on the target: ^http://www.w3.org/ns/dcat#dataset, ^http://xmlns.com/foaf/0.1/primaryTopic, http://purl.org/dc/terms/accessRights, http://purl.org/dc/terms/description, http://purl.org/dc/terms/identifier, http://purl.org/dc/terms/issued, http://purl.org/dc/terms/modified, http://purl.org/dc/terms/publisher, http://purl.org/dc/terms/title, http://www.w3.org/ns/dcat#theme; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DatasetShape.",MOLIT DCAT-AP 1.0 core module,MOLIT-DS-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DatasetShape,shacl/molit-core.ttl,shacl/molit-core.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23DatasetShape,POS-CORE-CORE-CATALOG,NEG-MUT-DS-001-P-ACCESSRIGHTS-001
MOLIT-AGENT-001-P-NAME-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://xmlns.com/foaf/0.1/Agent""]",http://xmlns.com/foaf/0.1/name,MUST,1,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""기관에는 한국어 명칭이 있어야 한다.""}]","Add http://xmlns.com/foaf/0.1/name until each target resource has at least 1 value(s). Encode every http://xmlns.com/foaf/0.1/name value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#Literal.",MOLIT DCAT-AP 1.0.0-rc.1 Korean discovery policy,Agent name: Korean label,기관명이 한국어 검색·화면표시에서 비어 보이지 않도록 한국어 foaf:name을 한 개 요구한다. 다른 언어 이름을 함께 쓰는 것은 막지 않는다.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#AgentShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23AgentShape:0001,POS-CORE-CORE-CATALOG,NEG-MUT-AGENT-001-P-NAME-001
MOLIT-CAT-REL-001-P-PATH-DA00F2B2F6-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",(http://www.w3.org/ns/dcat#record/http://xmlns.com/foaf/0.1/primaryTopic),MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""Each CatalogRecord primary topic must be exactly one of the datasets listed by the same Catalog, and every listed dataset must have a record.""},{""language"":""ko"",""text"":""CatalogRecord의 primary topic 집합은 같은 Catalog의 dcat:dataset 집합과 일치해야 한다.""}]","Change (http://www.w3.org/ns/dcat#record/http://xmlns.com/foaf/0.1/primaryTopic) so the target satisfies every comparison, qualified-value, or logical component declared by https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogRecordDatasetCoherenceShape.",MOLIT DCAT-AP 1.0 core module,MOLIT-CAT-REL-001-P-PATH-DA00F2B2F6-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogRecordDatasetCoherenceShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogRecordDatasetCoherenceShape:0001,POS-CORE-CORE-CATALOG,NEG-MUT-CAT-REL-001-P-PATH-DA00F2B2F6-001
MOLIT-REC-001-P-TITLE-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://purl.org/dc/terms/title,MUST,1,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""CatalogRecord에는 한국어 제목이 있어야 한다.""}]","Add http://purl.org/dc/terms/title until each target resource has at least 1 value(s). Encode every http://purl.org/dc/terms/title value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#Literal.",MOLIT DCAT-AP 1.0.0-rc.1 Korean discovery policy,CatalogRecord title: Korean text,국내 카탈로그의 레코드 목록에서 식별 가능한 기본 표시값을 확보하기 위해 한국어 제목을 한 개 요구한다.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogRecordShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogRecordShape:0001,POS-CORE-CORE-CATALOG,NEG-MUT-REC-001-P-TITLE-001
MOLIT-REC-001-P-MODIFIED-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://purl.org/dc/terms/modified,MUST,1,1,[],[],Violation,"[{""language"":""ko"",""text"":""CatalogRecord 수정일은 xsd:date 또는 xsd:dateTime 값 하나여야 한다.""}]",Set http://purl.org/dc/terms/modified to between 1 and 1 value(s) on each target resource.,MOLIT DCAT-AP 1.0 core module,MOLIT-REC-001-P-MODIFIED-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogRecordShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogRecordShape:0002,POS-CORE-CORE-CATALOG,NEG-MUT-REC-001-P-MODIFIED-001
MOLIT-REC-001-P-PRIMARYTOPIC-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://xmlns.com/foaf/0.1/primaryTopic,MUST,1,1,"[""http://www.w3.org/ns/dcat#Dataset""]",[],Violation,"[{""language"":""ko"",""text"":""CatalogRecord는 데이터셋 하나를 foaf:primaryTopic으로 가리켜야 한다.""}]","Set http://xmlns.com/foaf/0.1/primaryTopic to between 1 and 1 value(s) on each target resource. Encode every http://xmlns.com/foaf/0.1/primaryTopic value with the required class, datatype, or node kind: http://www.w3.org/ns/dcat#Dataset.",MOLIT DCAT-AP 1.0 core module,MOLIT-REC-001-P-PRIMARYTOPIC-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogRecordShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogRecordShape:0003,POS-CORE-CORE-CATALOG,NEG-MUT-REC-001-P-PRIMARYTOPIC-001
MOLIT-REC-001-P-LANGUAGE-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://purl.org/dc/terms/language,MUST,1,,[],"[""http://publications.europa.eu/resource/authority/language/KOR""]",Violation,"[{""language"":""ko"",""text"":""CatalogRecord 언어에는 KOR을 포함해야 한다.""}]",Add http://purl.org/dc/terms/language until each target resource has at least 1 value(s). Ensure http://purl.org/dc/terms/language includes the required value(s): http://publications.europa.eu/resource/authority/language/KOR.,MOLIT DCAT-AP 1.0.0-rc.1 Korean discovery policy,CatalogRecord language: KOR included,레코드가 한국어 메타데이터를 포함함을 EU language authority의 KOR IRI로 표시한다. 다른 언어 IRI를 추가하는 것은 허용한다.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogRecordShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogRecordShape:0004,POS-CORE-CORE-CATALOG,NEG-MUT-REC-001-P-LANGUAGE-001
MOLIT-CAT-001-P-TITLE-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/title,MUST,1,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""en"",""text"":""A catalogue must have at least one Korean title.""},{""language"":""ko"",""text"":""카탈로그에는 한국어 제목이 하나 이상 있어야 한다.""}]","Add http://purl.org/dc/terms/title until each target resource has at least 1 value(s). Encode every http://purl.org/dc/terms/title value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#Literal.",MOLIT DCAT-AP 1.0.0-rc.1 Korean discovery policy,Catalogue title: Korean text,국내 카탈로그 검색 결과와 행정 화면에 표시할 기본 제목을 확보하기 위해 한국어 제목을 한 개 요구한다. 언어별 제목은 한 개씩만 허용한다.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogShape:0001,POS-CORE-CORE-CATALOG,NEG-MUT-CAT-001-P-TITLE-001
MOLIT-CAT-001-P-DESCRIPTION-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/description,MUST,1,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""카탈로그에는 한국어 설명이 하나 이상 있어야 한다.""}]","Add http://purl.org/dc/terms/description until each target resource has at least 1 value(s). Encode every http://purl.org/dc/terms/description value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#Literal.",MOLIT DCAT-AP 1.0.0-rc.1 Korean discovery policy,Catalogue description: Korean text,국내 카탈로그 탐색 화면이 번역 서비스 없이도 자료 범위를 설명할 수 있도록 한국어 설명을 한 개 요구한다. 다른 언어 설명은 추가할 수 있다.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogShape:0002,POS-CORE-CORE-CATALOG,NEG-MUT-CAT-001-P-DESCRIPTION-001
MOLIT-CAT-001-P-PUBLISHER-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/publisher,MUST,1,1,"[""http://www.w3.org/ns/shacl#IRI"",""http://xmlns.com/foaf/0.1/Agent""]",[],Violation,"[{""language"":""ko"",""text"":""카탈로그 발행기관을 foaf:Agent IRI로 하나 지정해야 한다.""}]","Set http://purl.org/dc/terms/publisher to between 1 and 1 value(s) on each target resource. Encode every http://purl.org/dc/terms/publisher value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI, http://xmlns.com/foaf/0.1/Agent.",DCAT-AP 3.0.1,Catalogue.publisher,"DCAT-AP의 Catalogue publisher 최대 1개 조건을 유지하고, 국내 카탈로그 공개 책임 주체가 비어 있지 않도록 최소 1개를 함께 적용한다. 값은 검증 가능한 foaf:Agent IRI여야 한다.",https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogShape:0003,POS-CORE-CORE-CATALOG,NEG-MUT-CAT-001-P-PUBLISHER-001
MOLIT-CAT-001-P-DATASET-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://www.w3.org/ns/dcat#dataset,MUST,1,,"[""http://www.w3.org/ns/dcat#Dataset""]",[],Violation,"[{""language"":""ko"",""text"":""카탈로그에는 데이터셋이 하나 이상 있어야 한다.""}]","Add http://www.w3.org/ns/dcat#dataset until each target resource has at least 1 value(s). Encode every http://www.w3.org/ns/dcat#dataset value with the required class, datatype, or node kind: http://www.w3.org/ns/dcat#Dataset.",MOLIT DCAT-AP 1.0 core module,MOLIT-CAT-001-P-DATASET-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogShape:0004,POS-CORE-CORE-CATALOG,NEG-MUT-CAT-001-P-DATASET-001
MOLIT-CAT-001-P-RECORD-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://www.w3.org/ns/dcat#record,MUST,1,,"[""http://www.w3.org/ns/dcat#CatalogRecord""]",[],Violation,"[{""language"":""ko"",""text"":""수집 이력을 추적할 CatalogRecord가 하나 이상 있어야 한다.""}]","Add http://www.w3.org/ns/dcat#record until each target resource has at least 1 value(s). Encode every http://www.w3.org/ns/dcat#record value with the required class, datatype, or node kind: http://www.w3.org/ns/dcat#CatalogRecord.",MOLIT DCAT-AP 1.0 core module,MOLIT-CAT-001-P-RECORD-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogShape:0005,POS-CORE-CORE-CATALOG,NEG-MUT-CAT-001-P-RECORD-001
MOLIT-CAT-001-P-LANGUAGE-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/language,MUST,1,,[],"[""http://publications.europa.eu/resource/authority/language/KOR""]",Violation,"[{""language"":""ko"",""text"":""카탈로그 언어에는 EU 언어 코드 KOR을 포함해야 한다.""}]",Add http://purl.org/dc/terms/language until each target resource has at least 1 value(s). Ensure http://purl.org/dc/terms/language includes the required value(s): http://publications.europa.eu/resource/authority/language/KOR.,MOLIT DCAT-AP 1.0 core module,MOLIT-CAT-001-P-LANGUAGE-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CatalogShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CatalogShape:0006,POS-CORE-CORE-CATALOG,NEG-MUT-CAT-001-P-LANGUAGE-001
MOLIT-SVC-001-P-TITLE-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#DataService""]",http://purl.org/dc/terms/title,MUST,1,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""DataService에는 한국어 제목이 있어야 한다.""}]","Add http://purl.org/dc/terms/title until each target resource has at least 1 value(s). Encode every http://purl.org/dc/terms/title value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#Literal.",MOLIT DCAT-AP 1.0.0-rc.1 Korean discovery policy,DataService title: Korean text,국내 서비스 목록과 장애 대응 화면에서 endpoint를 사람이 구분할 수 있도록 한국어 제목을 한 개 요구한다.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DataServiceShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23DataServiceShape:0001,POS-CORE-SECTOR-AND-SERVICE-CATALOG,NEG-MUT-SVC-001-P-TITLE-001
MOLIT-SVC-001-P-ENDPOINTURL-001,"[""core"",""dataspace-offering"",""geo"",""network"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#DataService""]",http://www.w3.org/ns/dcat#endpointURL,MUST,1,,"[""http://www.w3.org/ns/shacl#IRI""]",[],Violation,"[{""language"":""ko"",""text"":""DataService에는 공개 가능한 endpointURL이 있어야 한다.""}]","Add http://www.w3.org/ns/dcat#endpointURL until each target resource has at least 1 value(s). Encode every http://www.w3.org/ns/dcat#endpointURL value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI. Make every http://www.w3.org/ns/dcat#endpointURL lexical form satisfy sh:pattern ""^https://"".",MOLIT DCAT-AP 1.0 core module,MOLIT-SVC-001-P-ENDPOINTURL-001,Executable local constraint in shacl/molit-core.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DataServiceShape,shacl/molit-core.ttl,shacl/molit-core.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23DataServiceShape:0002,POS-CORE-SECTOR-AND-SERVICE-CATALOG,NEG-MUT-SVC-001-P-ENDPOINTURL-001
